Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
022-102-200,7e-4,5e-4,3e-4,5e-4,2e-4,7-16,3
022-102-201,8e-4,0.001,7e-4,8.333333333333334e-4,1.5275252316519468e-4,7-16,3
022-102-201-210,2e-4,3e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,7-16,4
022-102-201-220,2e-4,5e-4,6e-4,4.333333333333333e-4,2.0816659994661325e-4,7-16,4
022-102-210,0.0013,6e-4,0.0011,0.001,3.6055512754639893e-4,7-16,3
022-102-220,0.0019,0.0014,0.0019,0.0017333333333333333,2.886751345948129e-4,7-16,3
022-112,4e-4,7e-4,5e-4,5.333333333333334e-4,1.5275252316519465e-4,7-16,2
022-112-210,1e-4,NA,2e-4,NA,NA,7-16,3
022-112-211,1e-4,1e-4,NA,NA,NA,7-16,3
022-112-220,2e-4,3e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,7-16,3
022-120,0.0094,0.0108,0.0101,0.0101,7.000000000000001e-4,7-16,2
022-120-200,3e-4,4e-4,1e-4,2.666666666666667e-4,1.5275252316519468e-4,7-16,3
