Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
00-02-20-22,0.0042,0.0035,0.0039,0.0038666666666666667,3.5118845842842445e-4,41-50,4
00-20,0.0021,0.0029,0.0014,0.0021333333333333334,7.505553499465134e-4,41-50,2
01-02,0.0018,0.0026,0.0027,0.0023666666666666667,4.932882862316248e-4,41-50,2
01-02-10-20,0.0129,0.0098,0.0107,0.011133333333333334,0.0015947831618540918,41-50,4
01-02-10-20-22,0.0012,0.0013,9e-4,0.0011333333333333332,2.0816659994661325e-4,41-50,5
01-02-11-12,3e-4,2e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,41-50,4
01-02-11-12-20,0.0142,0.0135,0.0123,0.013333333333333334,9.609023536933052e-4,41-50,5
01-02-20,0.068,0.0682,0.0678,0.068,1.999999999999988e-4,41-50,3
01-02-20-22,0.0096,0.0108,0.0127,0.011033333333333332,0.0015631165450257806,41-50,4
01-02-21-22,0.0012,8e-4,8e-4,9.333333333333333e-4,2.3094010767585023e-4,41-50,4
02,0.0311,0.0344,0.0334,0.032966666666666665,0.0016921386861996077,41-50,1
02-10-11-20-21,0.012,0.0127,0.0122,0.0123,3.605551275463984e-4,41-50,5
02-10-20,0.0685,0.0715,0.0666,0.06886666666666667,0.002470492528491698,41-50,3
02-10-20-22,0.012,0.0117,0.0099,0.0112,0.0011357816691600544,41-50,4
02-11-21,1e-4,5e-4,2e-4,2.666666666666667e-4,2.0816659994661328e-4,41-50,3
02-12,0.0073,0.0073,0.0073,0.0073,0,41-50,2
02-12-20,0.0778,0.0731,0.0702,0.0737,0.0038353617821530192,41-50,3
02-12-20-21,0.0144,0.0131,0.0125,0.013333333333333334,9.712534856222304e-4,41-50,4
02-12-21,3e-4,4e-4,2e-4,3.0000000000000003e-4,1e-4,41-50,3
02-20,0.2836,0.2768,0.2841,0.28150000000000003,0.004077989700820753,41-50,2
02-20-21,0.0704,0.0715,0.0768,0.07289999999999999,0.0034219877264537305,41-50,3
02-20-22,0.0971,0.098,0.0939,0.09633333333333334,0.002154839514519202,41-50,3
02-21,0.0034,0.0051,0.0031,0.0038666666666666667,0.001078579312490896,41-50,2
02-21-22,0.0058,0.0072,0.0065,0.0065,7.000000000000001e-4,41-50,3
02-22,0.0131,0.0106,0.014,0.012566666666666667,0.0017616280348965083,41-50,2
10-11-20-21,3e-4,6e-4,6e-4,5e-4,1.7320508075688773e-4,41-50,4
10-12-20,1e-4,1e-4,NA,NA,NA,41-50,3
10-12-20-22,6e-4,0.0014,9e-4,9.666666666666667e-4,4.0414518843273807e-4,41-50,4
10-20,0.003,0.003,0.0024,0.0028,3.464101615137756e-4,41-50,2
11-12-20,4e-4,4e-4,6e-4,4.6666666666666666e-4,1.1547005383792512e-4,41-50,3
11-12-21-22,6e-4,5e-4,4e-4,5e-4,9.999999999999996e-5,41-50,4
11-21,1e-4,2e-4,NA,NA,NA,41-50,2
12,1e-4,3e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,41-50,1
12-20,0.0026,0.0032,0.0032,0.003,3.464101615137756e-4,41-50,2
12-20-21,2e-4,2e-4,2e-4,2e-4,0,41-50,3
12-20-22,0.0056,0.0063,0.0077,0.006533333333333334,0.0010692676621563628,41-50,3
12-22,9e-4,3e-4,4e-4,5.333333333333334e-4,3.2145502536643183e-4,41-50,2
20,0.0311,0.0309,0.0337,0.0319,0.0015620499351813315,41-50,1
20-21,0.0073,0.0069,0.0061,0.0067666666666666665,6.110100926607785e-4,41-50,2
20-22,0.0125,0.0135,0.0149,0.013633333333333334,0.0012055427546683413,41-50,2
21,5e-4,5e-4,2e-4,4e-4,1.7320508075688773e-4,41-50,1
21-22,6e-4,4e-4,0.0012,7.333333333333332e-4,4.163331998932265e-4,41-50,2
22,0.0011,0.001,0.0014,0.0011666666666666668,2.0816659994661325e-4,41-50,1
00-10,NA,1e-4,NA,NA,NA,41-50,2
01-11-20,NA,1e-4,NA,NA,NA,41-50,3
02-10,NA,1e-4,NA,NA,NA,41-50,2
00,NA,NA,1e-4,NA,NA,41-50,1
11-12,NA,NA,2e-4,NA,NA,41-50,2
00,1e-4,1e-4,NA,NA,NA,51-60,1
00-01-20,8e-4,7e-4,7e-4,7.333333333333333e-4,5.7735026918962605e-5,51-60,3
00-02,0.0013,0.0022,0.0016,0.0017000000000000001,4.582575694955841e-4,51-60,2
00-02-10,7e-4,0.0013,0.001,0.001,3e-4,51-60,3
00-02-12-20,0.0063,0.0069,0.0063,0.0065,3.4641016151377535e-4,51-60,4
00-02-12-20-21,5e-4,5e-4,4e-4,4.6666666666666666e-4,5.773502691896257e-5,51-60,5
00-02-20,0.097,0.1063,0.1046,0.10263333333333334,0.004952103929981007,51-60,3
00-02-20-21,0.0067,0.0061,0.0055,0.0061,6.000000000000003e-4,51-60,4
