Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
0211-0213-0303-1011-1013,1e-4,NA,NA,NA,NA,11-20,5
0211-0213-0311-0313-1011-1013,1e-4,NA,NA,NA,NA,11-20,6
0211-0301-0303-1011-1013,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,11-20,5
0211-0301-0303-1011-1013-1113,1e-4,NA,NA,NA,NA,11-20,6
0211-0301-0303-1011-1111,1e-4,NA,NA,NA,NA,11-20,5
0211-0303-0311,1e-4,NA,NA,NA,NA,11-20,3
0211-0303-0311-1003-1011,1e-4,NA,NA,NA,NA,11-20,5
0211-0303-0311-1011,1e-4,NA,2e-4,NA,NA,11-20,4
0211-0303-0311-1011-1013,3e-4,5e-4,4e-4,4e-4,1.0000000000000002e-4,11-20,5
0211-0303-0311-1011-1013-1103,2e-4,NA,NA,NA,NA,11-20,6
0211-0303-0311-1011-1103,1e-4,1e-4,NA,NA,NA,11-20,5
0211-0311-1011,1e-4,NA,NA,NA,NA,11-20,3
0212-0302-1010-1012,1e-4,NA,NA,NA,NA,11-20,4
0212-0312-1010-1012,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,4
0212-1010-1012,1e-4,NA,NA,NA,NA,11-20,3
0213-0300-0303-1010-1013,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,5
0213-0303-1010-1013,0.001,0.001,9e-4,9.666666666666667e-4,5.7735026918962605e-5,11-20,4
0213-0303-1010-1013-1113,2e-4,1e-4,NA,NA,NA,11-20,5
0213-0303-1011-1013,1e-4,1e-4,1e-4,1e-4,0,11-20,4
0213-0303-1013,3e-4,NA,1e-4,NA,NA,11-20,3
0213-0310-0313-1010-1013,5e-4,2e-4,2e-4,3.0000000000000003e-4,1.7320508075688773e-4,11-20,5
0213-0313-1010-1013,0.001,1e-4,2e-4,4.3333333333333337e-4,4.932882862316247e-4,11-20,4
0213-0313-1011-1013,1e-4,NA,NA,NA,NA,11-20,4
0300,6e-4,3e-4,4e-4,4.333333333333333e-4,1.5275252316519465e-4,11-20,1
0300-0301,2e-4,NA,NA,NA,NA,11-20,2
0300-0301-1010-1011,0.0069,0.007,0.0069,0.006933333333333333,5.773502691896273e-5,11-20,4
0300-0301-1010-1011-1110-1111,3e-4,NA,2e-4,NA,NA,11-20,6
0300-0301-1010-1011-1200-1201,4e-4,3e-4,2e-4,3.0000000000000003e-4,1e-4,11-20,6
0300-0302,4e-4,1e-4,2e-4,2.3333333333333333e-4,1.5275252316519468e-4,11-20,2
0300-0302-1000,2e-4,NA,NA,NA,NA,11-20,3
0300-0302-1002-1010,0.0044,0.0038,0.0041,0.0041,3.0000000000000014e-4,11-20,4
0300-0302-1002-1010-1102,7e-4,7e-4,3e-4,5.666666666666667e-4,2.309401076758503e-4,11-20,5
0300-0302-1002-1010-1200-1202,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,6
0300-0302-1010,6e-4,3e-4,4e-4,4.333333333333333e-4,1.5275252316519465e-4,11-20,3
0300-0302-1010-1012,0.0073,0.0056,0.0057,0.0062,9.539392014169456e-4,11-20,4
0300-0302-1010-1012-1100,1e-4,1e-4,1e-4,1e-4,0,11-20,5
0300-0302-1010-1012-1100-1102,1e-4,NA,NA,NA,NA,11-20,6
0300-0302-1010-1012-1102,6e-4,8e-4,6e-4,6.666666666666666e-4,1.1547005383792521e-4,11-20,5
0300-0302-1010-1012-1110,2e-4,NA,NA,NA,NA,11-20,5
0300-0302-1010-1012-1112,2e-4,9e-4,7e-4,6e-4,3.6055512754639893e-4,11-20,5
0300-0302-1010-1012-1112-1200,1e-4,1e-4,NA,NA,NA,11-20,6
0300-0302-1010-1012-1200,1e-4,NA,3e-4,NA,NA,11-20,5
0300-0302-1010-1012-1200-1202,1e-4,NA,NA,NA,NA,11-20,6
0300-0302-1010-1012-1202,1e-4,NA,NA,NA,NA,11-20,5
0300-0302-1010-1100-1102,1e-4,1e-4,1e-4,1e-4,0,11-20,5
0300-0303,0.0014,0.0022,0.0025,0.002033333333333333,5.686240703077327e-4,11-20,2
0300-0303-1000,4e-4,0.001,8e-4,7.333333333333333e-4,3.0550504633038936e-4,11-20,3
0300-0303-1000-1003,0.0014,8e-4,9e-4,0.0010333333333333334,3.2145502536643183e-4,11-20,4
0300-0303-1000-1100,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,4
0300-0303-1003-1010,0.0651,0.0668,0.063,0.06496666666666667,0.001903505538035897,11-20,4
0300-0303-1003-1010-1103,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,5
0300-0303-1003-1010-1110,1e-4,1e-4,1e-4,1e-4,0,11-20,5
0300-0303-1003-1010-1200,5e-4,8e-4,0.0011,8e-4,3.0000000000000003e-4,11-20,5
0300-0303-1003-1010-1203,4e-4,5e-4,2e-4,3.6666666666666667e-4,1.5275252316519468e-4,11-20,5
0300-0303-1010,0.059,0.0607,0.0586,0.05943333333333333,0.001115048578911848,11-20,3
0300-0303-1010-1013,0.0349,0.0364,0.0328,0.0347,0.0018083141320025119,11-20,4
0300-0303-1010-1013-1100,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,5
0300-0303-1010-1013-1100-1103,2e-4,1e-4,NA,NA,NA,11-20,6
0300-0303-1010-1013-1103,0.0033,0.0029,0.003,0.0030666666666666668,2.0816659994661333e-4,11-20,5
0300-0303-1010-1013-1103-1200,2e-4,2e-4,2e-4,2e-4,0,11-20,6
0300-0303-1010-1013-1110,4e-4,2e-4,2e-4,2.666666666666667e-4,1.1547005383792516e-4,11-20,5
0300-0303-1010-1013-1110-1113,1e-4,NA,NA,NA,NA,11-20,6
0300-0303-1010-1013-1113,0.0035,0.0022,0.0023,0.0026666666666666666,7.234178138070235e-4,11-20,5
0300-0303-1010-1013-1113-1200,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,11-20,6
0300-0303-1010-1013-1200,7e-4,0.0012,0.0015,0.0011333333333333334,4.0414518843273807e-4,11-20,5
0300-0303-1010-1013-1203,1e-4,2e-4,5e-4,2.666666666666667e-4,2.0816659994661328e-4,11-20,5
0300-0303-1010-1100,0.0019,0.002,0.002,0.001966666666666667,5.7735026918962605e-5,11-20,4
0300-0303-1010-1100-1103,4e-4,1e-4,5e-4,3.333333333333333e-4,2.0816659994661328e-4,11-20,5
0300-0303-1010-1100-1200,1e-4,NA,1e-4,NA,NA,11-20,5
0300-0303-1010-1103,0.0098,0.0094,0.0083,0.009166666666666667,7.767453465154028e-4,11-20,4
0300-0303-1010-1103-1200,9e-4,2e-4,7e-4,6e-4,3.6055512754639893e-4,11-20,5
0300-0303-1010-1110,0.003,0.0014,0.0021,0.0021666666666666666,8.020806277010643e-4,11-20,4
0300-0303-1010-1110-1200,1e-4,2e-4,NA,NA,NA,11-20,5
0300-0303-1010-1200,0.0043,0.0031,0.0031,0.0035,6.928203230275509e-4,11-20,4
0300-0303-1100,1e-4,NA,3e-4,NA,NA,11-20,3
0300-1000,4e-4,4e-4,5e-4,4.3333333333333337e-4,5.773502691896257e-5,11-20,2
0300-1010,0.0385,0.0357,0.0383,0.0375,0.0015620499351813293,11-20,2
0300-1010-1100,8e-4,8e-4,5e-4,7e-4,1.7320508075688773e-4,11-20,3
0300-1010-1100-1200,1e-4,NA,NA,NA,NA,11-20,4
0300-1010-1110,6e-4,4e-4,5e-4,5e-4,9.999999999999996e-5,11-20,3
0300-1010-1200,7e-4,0.0017,0.0013,0.0012333333333333332,5.033222956847166e-4,11-20,3
0300-1110,1e-4,NA,NA,NA,NA,11-20,2
0301-0302-1001-1002,1e-4,NA,1e-4,NA,NA,11-20,4
0301-0302-1011-1012,1e-4,NA,3e-4,NA,NA,11-20,4
0301-0303,0.003,0.0021,0.0023,0.0024666666666666665,4.7258156262526096e-4,11-20,2
0301-0303-1001,0.0039,0.0042,0.005,0.004366666666666666,5.686240703077328e-4,11-20,3
0301-0303-1001-1003,0.0054,0.0051,0.0059,0.0054666666666666665,4.041451884327378e-4,11-20,4
0301-0303-1001-1003-1101,2e-4,NA,2e-4,NA,NA,11-20,5
0301-0303-1001-1101,4e-4,6e-4,5e-4,5e-4,9.999999999999996e-5,11-20,4
0301-0303-1001-1103,8e-4,9e-4,6e-4,7.666666666666667e-4,1.5275252316519468e-4,11-20,4
0301-0303-1001-1201,3e-4,1e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,4
0301-0303-1003-1011,0.0039,0.0036,0.0037,0.0037333333333333333,1.527525231651946e-4,11-20,4
0301-0303-1003-1011-1111,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,5
0301-0303-1011,0.0026,0.0026,0.0033,0.002833333333333333,4.041451884327381e-4,11-20,3
0301-0303-1011-1013,0.01,0.0092,0.0125,0.010566666666666667,0.0017214335111567147,11-20,4
0301-0303-1011-1013-1101,1e-4,NA,NA,NA,NA,11-20,5
0301-0303-1011-1013-1101-1103,3e-4,NA,2e-4,NA,NA,11-20,6
0301-0303-1011-1013-1103,9e-4,0.0011,9e-4,9.666666666666667e-4,1.1547005383792521e-4,11-20,5
0301-0303-1011-1013-1103-1201,2e-4,NA,NA,NA,NA,11-20,6
0301-0303-1011-1013-1111-1113,3e-4,NA,1e-4,NA,NA,11-20,6
0301-0303-1011-1013-1111-1201,1e-4,NA,NA,NA,NA,11-20,6
0301-0303-1011-1013-1113,6e-4,9e-4,6e-4,7e-4,1.7320508075688773e-4,11-20,5
0301-0303-1011-1013-1201,3e-4,3e-4,4e-4,3.333333333333333e-4,5.7735026918962605e-5,11-20,5
0301-0303-1011-1101,1e-4,NA,2e-4,NA,NA,11-20,4
0301-0303-1011-1101-1103,0.0012,4e-4,4e-4,6.666666666666666e-4,4.618802153517005e-4,11-20,5
0301-0303-1011-1111,6e-4,0.001,4e-4,6.666666666666666e-4,3.0550504633038936e-4,11-20,4
0301-0303-1101,1e-4,1e-4,NA,NA,NA,11-20,3
0301-1001,2e-4,4e-4,6e-4,3.9999999999999996e-4,1.9999999999999998e-4,11-20,2
0301-1011,7e-4,6e-4,7e-4,6.666666666666666e-4,5.7735026918962605e-5,11-20,2
0301-1011-1111,1e-4,1e-4,NA,NA,NA,11-20,3
0301-1101,1e-4,NA,NA,NA,NA,11-20,2
0302-0303,0.0024,0.0027,0.0024,0.0025,1.7320508075688795e-4,11-20,2
0302-0303-1002-1003,0.0018,0.0017,0.0015,0.0016666666666666666,1.5275252316519463e-4,11-20,4
0302-0303-1002-1003-1102-1103,1e-4,NA,NA,NA,NA,11-20,6
0302-0303-1012-1013,0.0035,0.0027,0.0031,0.0031,3.9999999999999996e-4,11-20,4
0302-0303-1012-1013-1102-1103,2e-4,1e-4,5e-4,2.666666666666667e-4,2.0816659994661328e-4,11-20,6
0302-0303-1012-1013-1112-1113,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,11-20,6
0302-0303-1102-1103,3e-4,4e-4,5e-4,4e-4,1.0000000000000002e-4,11-20,4
0302-0310-1002-1010,2e-4,6e-4,5e-4,4.333333333333333e-4,2.0816659994661325e-4,11-20,4
0302-0310-1010-1012,0.0013,0.0014,0.0011,0.0012666666666666666,1.5275252316519463e-4,11-20,4
0302-0310-1010-1012-1110-1112,3e-4,2e-4,NA,NA,NA,11-20,6
0302-0310-1010-1012-1202,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,5
0302-1002,3e-4,2e-4,4e-4,3.0000000000000003e-4,1e-4,11-20,2
0302-1002-1010,0.0012,0.001,0.0014,0.0012,1.9999999999999998e-4,11-20,3
0302-1002-1010-1102,1e-4,1e-4,NA,NA,NA,11-20,4
0302-1010,1e-4,NA,NA,NA,NA,11-20,2
0302-1010-1012,0.0064,0.005,0.0038,0.005066666666666667,0.0013012814197295424,11-20,3
0302-1010-1012-1102,2e-4,2e-4,NA,NA,NA,11-20,4
0302-1010-1012-1110-1112,1e-4,NA,NA,NA,NA,11-20,5
0302-1010-1012-1202,1e-4,1e-4,4e-4,2e-4,1.7320508075688773e-4,11-20,4
0302-1010-1102,1e-4,NA,NA,NA,NA,11-20,3
0302-1012,3e-4,4e-4,2e-4,3.0000000000000003e-4,1e-4,11-20,2
0303,0.0189,0.0212,0.0211,0.0204,0.0013000000000000002,11-20,1
0303-0310,0.0013,0.0016,0.0012,0.0013666666666666666,2.0816659994661336e-4,11-20,2
0303-0310-1003-1010,0.0043,0.0035,0.0037,0.0038333333333333336,4.163331998932265e-4,11-20,4
0303-0310-1010,0.0107,0.0117,0.0127,0.0117,0.001,11-20,3
0303-0310-1010-1013,0.029,0.0256,0.0232,0.025933333333333333,0.0029143323992525875,11-20,4
0303-0310-1010-1013-1103,0.0033,0.0018,0.0021,0.0024,7.937253933193772e-4,11-20,5
0303-0310-1010-1013-1110,5e-4,0.001,9e-4,8e-4,2.6457513110645904e-4,11-20,5
0303-0310-1010-1013-1110-1113,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,6
0303-0310-1010-1013-1113,0.002,0.002,0.0016,0.0018666666666666666,2.3094010767585029e-4,11-20,5
0303-0310-1010-1013-1210,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,11-20,5
0303-0310-1010-1103,0.0015,0.001,0.0013,0.0012666666666666666,2.5166114784235834e-4,11-20,4
0303-0310-1010-1110,0.0014,0.0018,0.0012,0.0014666666666666667,3.0550504633038936e-4,11-20,4
0303-0310-1010-1210,2e-4,6e-4,6e-4,4.6666666666666666e-4,2.3094010767585026e-4,11-20,4
0303-0310-1110-1210,1e-4,1e-4,NA,NA,NA,11-20,4
0303-0311,0.0016,6e-4,0.0013,0.0011666666666666665,5.131601439446884e-4,11-20,2
0303-0311-1003-1011,0.0011,0.0016,0.0014,0.0013666666666666666,2.5166114784235834e-4,11-20,4
0303-0311-1003-1011-1111,1e-4,NA,2e-4,NA,NA,11-20,5
0303-0311-1011,3e-4,9e-4,0.0019,0.0010333333333333334,8.082903768654761e-4,11-20,3
0303-0311-1011-1013,0.0074,0.0067,0.0069,0.007,3.6055512754639904e-4,11-20,4
0303-0311-1011-1013-1103,9e-4,7e-4,3e-4,6.333333333333333e-4,3.0550504633038936e-4,11-20,5
0303-0311-1011-1013-1103-1211,1e-4,NA,NA,NA,NA,11-20,6
0303-0311-1011-1013-1111-1113,8e-4,6e-4,4e-4,6.000000000000001e-4,2e-4,11-20,6
0303-0311-1011-1013-1211,5e-4,3e-4,6e-4,4.6666666666666666e-4,1.5275252316519465e-4,11-20,5
0303-0311-1011-1103,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,4
0303-0311-1011-1111,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,11-20,4
0303-0311-1011-1211,1e-4,NA,2e-4,NA,NA,11-20,4
0303-0311-1111,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,3
0303-1000-1003,1e-4,NA,NA,NA,NA,11-20,3
0303-1001-1003,3e-4,2e-4,4e-4,3.0000000000000003e-4,1e-4,11-20,3
0303-1001-1003-1203,1e-4,NA,NA,NA,NA,11-20,4
0303-1003,0.0129,0.0136,0.0125,0.013,5.567764362830015e-4,11-20,2
0303-1003-1010,0.0241,0.027,0.0242,0.0251,0.0016462077633154328,11-20,3
0303-1003-1010-1103,4e-4,0.001,4e-4,6.000000000000001e-4,3.4641016151377546e-4,11-20,4
0303-1003-1010-1203,0.001,8e-4,8e-4,8.666666666666667e-4,1.1547005383792514e-4,11-20,4
0303-1003-1011,1e-4,1e-4,NA,NA,NA,11-20,3
0303-1003-1103,1e-4,3e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,11-20,3
0303-1003-1203,3e-4,NA,NA,NA,NA,11-20,3
0303-1010,0.0197,0.0179,0.0195,0.019033333333333333,9.865765724632494e-4,11-20,2
0303-1010-1013,0.0954,0.0994,0.1006,0.09846666666666666,0.0027227437142216173,11-20,3
0303-1010-1013-1103,0.0087,0.0091,0.007,0.008266666666666667,0.0011150485789118486,11-20,4
0303-1010-1013-1110,1e-4,NA,1e-4,NA,NA,11-20,4
0303-1010-1013-1113,0.0082,0.011,0.008,0.009066666666666667,0.001677299416721216,11-20,4
0303-1010-1013-1203,0.0012,7e-4,0.0015,0.0011333333333333334,4.0414518843273807e-4,11-20,4
0303-1010-1103,0.0031,0.003,0.0038,0.0033,4.358898943540674e-4,11-20,3
0303-1010-1110,4e-4,7e-4,5e-4,5.333333333333334e-4,1.5275252316519465e-4,11-20,3
0303-1010-1113,4e-4,NA,1e-4,NA,NA,11-20,3
0303-1011-1013,9e-4,0.001,7e-4,8.666666666666666e-4,1.5275252316519468e-4,11-20,3
0303-1011-1013-1113,1e-4,NA,NA,NA,NA,11-20,4
0303-1011-1013-1203,1e-4,NA,2e-4,NA,NA,11-20,4
0303-1013,0.0247,0.0234,0.0205,0.022866666666666667,0.0021501937897160177,11-20,2
0303-1013-1103,0.0028,0.0021,0.0013,0.0020666666666666667,7.505553499465135e-4,11-20,3
0303-1013-1113,0.0026,0.0018,0.0021,0.0021666666666666666,4.04145188432738e-4,11-20,3
0303-1103,0.0018,0.0019,0.0028,0.0021666666666666666,5.507570547286102e-4,11-20,2
0303-1103-1203,1e-4,NA,NA,NA,NA,11-20,3
0310,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,11-20,1
0310-0311-1010-1011,0.0018,0.0024,0.0018,0.002,3.4641016151377535e-4,11-20,4
0310-0312-1010,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,3
0310-0312-1010-1012,0.0015,7e-4,0.0018,0.0013333333333333333,5.686240703077327e-4,11-20,4
0310-0312-1010-1012-1110,1e-4,NA,1e-4,NA,NA,11-20,5
0310-0312-1010-1012-1112,2e-4,NA,NA,NA,NA,11-20,5
0310-0312-1010-1012-1212,1e-4,NA,1e-4,NA,NA,11-20,5
0310-0312-1010-1112,1e-4,1e-4,NA,NA,NA,11-20,4
0310-0313-1010,4e-4,6e-4,6e-4,5.333333333333334e-4,1.1547005383792512e-4,11-20,3
0310-0313-1010-1013,0.0039,0.0033,0.0032,0.0034666666666666665,3.785938897200181e-4,11-20,4
0310-0313-1010-1013-1110,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,5
0310-0313-1010-1013-1113,1e-4,NA,2e-4,NA,NA,11-20,5
0310-0313-1010-1013-1213,3e-4,2e-4,NA,NA,NA,11-20,5
0310-0313-1010-1110-1113,1e-4,NA,NA,NA,NA,11-20,5
0310-0313-1010-1113,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,4
0310-0313-1010-1210,1e-4,NA,1e-4,NA,NA,11-20,4
0310-1010,0.0129,0.0098,0.0117,0.011466666666666667,0.0015631165450257808,11-20,2
0310-1010-1110,9e-4,5e-4,3e-4,5.666666666666667e-4,3.0550504633038936e-4,11-20,3
0310-1010-1210,3e-4,1e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,11-20,3
0310-1110,2e-4,NA,1e-4,NA,NA,11-20,2
0311-0312-1011-1012,2e-4,NA,3e-4,NA,NA,11-20,4
0311-0313,1e-4,1e-4,1e-4,1e-4,0,11-20,2
0311-0313-1011-1013,0.0015,0.0011,7e-4,0.0011,4e-4,11-20,4
0311-0313-1011-1013-1113,1e-4,NA,NA,NA,NA,11-20,5
0311-0313-1011-1013-1211-1213,1e-4,NA,1e-4,NA,NA,11-20,6
0311-0313-1111-1113,2e-4,NA,NA,NA,NA,11-20,4
0311-1011,4e-4,4e-4,3e-4,3.6666666666666667e-4,5.7735026918962605e-5,11-20,2
0311-1011-1111,1e-4,NA,NA,NA,NA,11-20,3
0312,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,1
0312-1010-1012,0.0038,0.0056,0.0037,0.004366666666666666,0.0010692676621563626,11-20,3
0312-1010-1012-1112,6e-4,2e-4,5e-4,4.333333333333333e-4,2.0816659994661325e-4,11-20,4
0312-1010-1012-1212,3e-4,1e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,4
0312-1010-1212,2e-4,NA,NA,NA,NA,11-20,3
0312-1012,1e-4,4e-4,2e-4,2.3333333333333333e-4,1.5275252316519468e-4,11-20,2
0312-1110,1e-4,NA,NA,NA,NA,11-20,2
0313,2e-4,3e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,11-20,1
0313-1010,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,2
0313-1010-1013,0.0113,0.0106,0.0116,0.011166666666666667,5.131601439446879e-4,11-20,3
0313-1010-1013-1113,0.0013,9e-4,0.0011,0.0011,1.9999999999999998e-4,11-20,4
0313-1010-1013-1213,4e-4,7e-4,3e-4,4.6666666666666666e-4,2.0816659994661328e-4,11-20,4
0313-1011-1013,9e-4,8e-4,9e-4,8.666666666666666e-4,5.7735026918962544e-5,11-20,3
0313-1011-1013-1113,3e-4,NA,1e-4,NA,NA,11-20,4
0313-1013,0.0023,0.002,0.0022,0.0021666666666666666,1.5275252316519465e-4,11-20,2
0313-1013-1113,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,11-20,3
0313-1113,2e-4,NA,NA,NA,NA,11-20,2
0313-1113-1213,1e-4,NA,NA,NA,NA,11-20,3
1000,2e-4,NA,NA,NA,NA,11-20,1
1000-1003-1303,2e-4,3e-4,NA,NA,NA,11-20,3
1000-1103-1303,1e-4,1e-4,NA,NA,NA,11-20,3
1000-1200-1303,1e-4,NA,1e-4,NA,NA,11-20,3
1000-1203-1303,1e-4,NA,NA,NA,NA,11-20,3
1000-1300,1e-4,1e-4,1e-4,1e-4,0,11-20,2
1000-1300-1303,2e-4,NA,NA,NA,NA,11-20,3
1001-1003-1303,6e-4,8e-4,9e-4,7.666666666666667e-4,1.5275252316519468e-4,11-20,3
1001-1103-1301-1303,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,4
1001-1103-1303,2e-4,2e-4,8e-4,4e-4,3.4641016151377546e-4,11-20,3
1001-1201-1303,1e-4,1e-4,1e-4,1e-4,0,11-20,3
1001-1301-1303,5e-4,3e-4,2e-4,3.333333333333333e-4,1.5275252316519468e-4,11-20,3
1001-1303,4e-4,2e-4,4e-4,3.333333333333334e-4,1.1547005383792516e-4,11-20,2
1002-1003,1e-4,NA,NA,NA,NA,11-20,2
1002-1003-1302-1303,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,4
1002-1010,6e-4,0.0011,0.0011,9.333333333333333e-4,2.8867513459481295e-4,11-20,2
1002-1010-1102,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,3
1002-1010-1200-1202,2e-4,NA,NA,NA,NA,11-20,4
1002-1010-1300-1302,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,11-20,4
1002-1010-1302,1e-4,NA,1e-4,NA,NA,11-20,3
1002-1302,1e-4,NA,NA,NA,NA,11-20,2
1003,1e-4,1e-4,3e-4,1.6666666666666666e-4,1.1547005383792513e-4,11-20,1
1003-1010,0.001,8e-4,4e-4,7.333333333333333e-4,3.0550504633038936e-4,11-20,2
1003-1010-1103,2e-4,2e-4,NA,NA,NA,11-20,3
1003-1010-1200-1303,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,4
1003-1010-1203,3e-4,3e-4,2e-4,2.666666666666667e-4,5.773502691896256e-5,11-20,3
1003-1010-1300-1303,9e-4,9e-4,0.0015,0.0011,3.4641016151377546e-4,11-20,4
1003-1010-1303,0.0143,0.0153,0.0149,0.014833333333333334,5.033222956847162e-4,11-20,3
1003-1011,2e-4,NA,NA,NA,NA,11-20,2
1003-1011-1301-1303,4e-4,6e-4,4e-4,4.6666666666666666e-4,1.1547005383792512e-4,11-20,4
1003-1011-1303,2e-4,NA,1e-4,NA,NA,11-20,3
1003-1103,1e-4,1e-4,NA,NA,NA,11-20,2
1003-1203,1e-4,NA,NA,NA,NA,11-20,2
1003-1303,0.0021,0.0028,0.0028,0.0025666666666666667,4.041451884327381e-4,11-20,2
1010,0.0536,0.06,0.0592,0.0576,0.0034871191548325377,11-20,1
1010-1011,0.01,0.0107,0.0106,0.010433333333333333,3.7859388972001797e-4,11-20,2
1010-1011-1200-1201,2e-4,NA,NA,NA,NA,11-20,4
1010-1011-1300-1301,2e-4,2e-4,NA,NA,NA,11-20,4
1010-1012,0.0034,0.0028,0.0039,0.0033666666666666667,5.507570547286101e-4,11-20,2
1010-1012-1112,1e-4,NA,2e-4,NA,NA,11-20,3
1010-1012-1200-1302,1e-4,1e-4,NA,NA,NA,11-20,4
1010-1012-1202,1e-4,NA,NA,NA,NA,11-20,3
1010-1012-1202-1302,1e-4,NA,NA,NA,NA,11-20,4
1010-1012-1300-1302,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,11-20,4
1010-1012-1302,0.001,9e-4,8e-4,9e-4,9.999999999999999e-5,11-20,3
1010-1013,0.0036,0.0054,0.0049,0.004633333333333333,9.29157324317757e-4,11-20,2
1010-1013-1103-1300-1303,2e-4,2e-4,2e-4,2e-4,0,11-20,5
1010-1013-1103-1303,0.0026,0.0026,0.0034,0.0028666666666666667,4.6188021535170057e-4,11-20,4
1010-1013-1110-1213-1303,2e-4,NA,NA,NA,NA,11-20,5
1010-1013-1110-1303,1e-4,NA,1e-4,NA,NA,11-20,4
1010-1013-1113,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,3
1010-1013-1113-1303,0.0024,0.0018,0.0027,0.0023,4.5825756949558405e-4,11-20,4
1010-1013-1200-1303,3e-4,5e-4,2e-4,3.333333333333333e-4,1.5275252316519468e-4,11-20,4
1010-1013-1203-1300-1303,1e-4,1e-4,NA,NA,NA,11-20,5
1010-1013-1203-1303,0.0012,0.0015,0.0012,0.0013,1.732050807568878e-4,11-20,4
1010-1013-1213,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,11-20,3
1010-1013-1213-1303,6e-4,0.0011,7e-4,8e-4,2.645751311064591e-4,11-20,4
1010-1013-1300-1303,0.0019,0.0014,8e-4,0.0013666666666666666,5.507570547286102e-4,11-20,4
1010-1013-1303,0.0216,0.0243,0.0232,0.023033333333333333,0.0013576941236277521,11-20,3
1010-1013-1303-1310,2e-4,NA,1e-4,NA,NA,11-20,4
1010-1013-1313,5e-4,2e-4,0.0011,6.000000000000001e-4,4.5825756949558405e-4,11-20,3
1010-1100-1103-1300-1303,1e-4,1e-4,NA,NA,NA,11-20,5
1010-1100-1300,2e-4,1e-4,NA,NA,NA,11-20,3
1010-1100-1300-1303,3e-4,4e-4,3e-4,3.333333333333333e-4,5.7735026918962605e-5,11-20,4
1010-1100-1303,1e-4,NA,NA,NA,NA,11-20,3
1010-1103-1200-1303,1e-4,NA,1e-4,NA,NA,11-20,4
1010-1103-1300-1303,4e-4,8e-4,8e-4,6.666666666666668e-4,2.309401076758503e-4,11-20,4
1010-1103-1303,0.004,0.0038,0.0047,0.004166666666666667,4.7258156262526096e-4,11-20,3
1010-1103-1303-1310,1e-4,NA,NA,NA,NA,11-20,4
1010-1110,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,11-20,2
1010-1110-1300-1303,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,11-20,4
